,origWdId,origName,wiki_name,wpPage,stintType,timePeriod,teamName,teamWP,matchesPlayed,pointsScored
155,Q27735110,Finlay Christie,Finlay Christie,https://en.wikipedia.org/wiki/Finlay_Christie,international,2021-2024,new zealand,/wiki/New_Zealand_national_rugby_union_team,23,5
156,Q27735110,Finlay Christie,Finlay Christie,https://en.wikipedia.org/wiki/Finlay_Christie,international,2024-,all blacks xv,/wiki/All_Blacks_XV,2,5
157,Q27735127,Johnny Fa'auli,Johnny Fa'auli,https://en.wikipedia.org/wiki/Johnny_Fa%27auli,senior_club,2015,counties manukau,/wiki/Counties_Manukau_(National_Provincial_Championship),9,0
158,Q27735127,Johnny Fa'auli,Johnny Fa'auli,https://en.wikipedia.org/wiki/Johnny_Fa%27auli,senior_club,2016-2017,taranaki,/wiki/Taranaki_(National_Provincial_Championship),16,15
159,Q27735127,Johnny Fa'auli,Johnny Fa'auli,https://en.wikipedia.org/wiki/Johnny_Fa%27auli,senior_club,2017-2018,chiefs,/wiki/Chiefs_(Super_Rugby),16,15
160,Q27735127,Johnny Fa'auli,Johnny Fa'auli,https://en.wikipedia.org/wiki/Johnny_Fa%27auli,senior_club,2018-2022,toshiba brave lupus,/wiki/Toshiba_Brave_Lupus,11,5
161,Q27735127,Johnny Fa'auli,Johnny Fa'auli,https://en.wikipedia.org/wiki/Johnny_Fa%27auli,senior_club,2022-2024,shizuoka blue revs,/wiki/Shizuoka_Blue_Revs,0,0
162,Q27735127,Johnny Fa'auli,Johnny Fa'auli,https://en.wikipedia.org/wiki/Johnny_Fa%27auli,senior_club,2024-,mie honda heat,/wiki/Mie_Honda_Heat,0,0
163,Q27735127,Johnny Fa'auli,Johnny Fa'auli,https://en.wikipedia.org/wiki/Johnny_Fa%27auli,international,2013,new zealand schools,/wiki/New_Zealand_national_schoolboy_rugby_union_team,0,0
164,Q27735127,Johnny Fa'auli,Johnny Fa'auli,https://en.wikipedia.org/wiki/Johnny_Fa%27auli,international,2015,new zealand u20,/wiki/New_Zealand_national_under-20_rugby_union_team,1,0
165,Q27735169,Solomon Alaimalo,Solomon Alaimalo,https://en.wikipedia.org/wiki/Solomon_Alaimalo,senior_club,2016-2017,northland,/wiki/Northland_Rugby_Union,21,30
166,Q27735169,Solomon Alaimalo,Solomon Alaimalo,https://en.wikipedia.org/wiki/Solomon_Alaimalo,senior_club,2017-2020,chiefs,/wiki/Chiefs_(rugby_union),47,95
167,Q27735169,Solomon Alaimalo,Solomon Alaimalo,https://en.wikipedia.org/wiki/Solomon_Alaimalo,senior_club,2018,tasman,/wiki/Tasman_Rugby_Union,9,20
168,Q27735169,Solomon Alaimalo,Solomon Alaimalo,https://en.wikipedia.org/wiki/Solomon_Alaimalo,senior_club,2019-2020,waikato,/wiki/Waikato_Rugby_Union,5,15
169,Q27735169,Solomon Alaimalo,Solomon Alaimalo,https://en.wikipedia.org/wiki/Solomon_Alaimalo,senior_club,2021-2022,highlanders,/wiki/Highlanders_(rugby_union),2,0
170,Q27735169,Solomon Alaimalo,Solomon Alaimalo,https://en.wikipedia.org/wiki/Solomon_Alaimalo,senior_club,2021-2022,southland,/wiki/Rugby_Southland,13,20
171,Q27735169,Solomon Alaimalo,Solomon Alaimalo,https://en.wikipedia.org/wiki/Solomon_Alaimalo,senior_club,2023,canterbury,/wiki/Canterbury_Rugby_Union,9,15
172,Q27735169,Solomon Alaimalo,Solomon Alaimalo,https://en.wikipedia.org/wiki/Solomon_Alaimalo,senior_club,2025-,moana pasifika,/wiki/Moana_Pasifika,0,0
173,Q27735730,Quinten Strange,Quinten Strange,https://en.wikipedia.org/wiki/Quinten_Strange,senior_club,2016-,tasman,/wiki/Tasman_(National_Provincial_Championship),75,45
174,Q27735730,Quinten Strange,Quinten Strange,https://en.wikipedia.org/wiki/Quinten_Strange,senior_club,2017-,crusaders,/wiki/Crusaders_(rugby_union),72,25
175,Q27735730,Quinten Strange,Quinten Strange,https://en.wikipedia.org/wiki/Quinten_Strange,international,2016,new zealand u20,/wiki/New_Zealand_national_under-20_rugby_union_team,7,15
176,Q27735730,Quinten Strange,Quinten Strange,https://en.wikipedia.org/wiki/Quinten_Strange,international,2023-,all blacks xv,/wiki/All_Blacks_XV,2,0
177,Q107504076,John Selwyn Moll,John Selwyn Moll,https://en.wikipedia.org/wiki/John_Selwyn_Moll,senior_club,1932-1938,lloyds bank,/wiki/Lloyds_Bank_RFC,0,0
178,Q107504076,John Selwyn Moll,John Selwyn Moll,https://en.wikipedia.org/wiki/John_Selwyn_Moll,senior_club,1938-1940,blackheath,/wiki/Blackheath_F.C.,0,0
179,Q107504076,John Selwyn Moll,John Selwyn Moll,https://en.wikipedia.org/wiki/John_Selwyn_Moll,senior_club,1938,kent,/wiki/Kent_Rugby_Football_Union,0,0
180,Q107504076,John Selwyn Moll,John Selwyn Moll,https://en.wikipedia.org/wiki/John_Selwyn_Moll,international,1936,british lions,/wiki/British_and_Irish_Lions,2,0
181,Q107504076,John Selwyn Moll,John Selwyn Moll,https://en.wikipedia.org/wiki/John_Selwyn_Moll,international,1939,barbarians,/wiki/Barbarian_F.C.,1,0
182,Q27735740,Andrew Makalio,Andrew Makalio,https://en.wikipedia.org/wiki/Andrew_Makalio,senior_club,2015,wairarapa bush,/wiki/Wairarapa_Bush_Rugby_Football_Union,10,40
183,Q27735740,Andrew Makalio,Andrew Makalio,https://en.wikipedia.org/wiki/Andrew_Makalio,senior_club,2016-2022,tasman,/wiki/Tasman_(National_Provincial_Championship),65,85
184,Q27735740,Andrew Makalio,Andrew Makalio,https://en.wikipedia.org/wiki/Andrew_Makalio,senior_club,2017-2021,crusaders,/wiki/Crusaders_(rugby_union),43,20
185,Q27735740,Andrew Makalio,Andrew Makalio,https://en.wikipedia.org/wiki/Andrew_Makalio,senior_club,2022-2023,highlanders,/wiki/Highlanders_(rugby_union),23,30
186,Q27735740,Andrew Makalio,Andrew Makalio,https://en.wikipedia.org/wiki/Andrew_Makalio,senior_club,2023-,kintetsu liners,/wiki/Hanazono_Kintetsu_Liners,0,0
187,Q27735740,Andrew Makalio,Andrew Makalio,https://en.wikipedia.org/wiki/Andrew_Makalio,international,2017,new zealand barbarians,/wiki/New_Zealand_Barbarians,1,0
188,Q27735740,Andrew Makalio,Andrew Makalio,https://en.wikipedia.org/wiki/Andrew_Makalio,international,2019,barbarian f.c.,/wiki/Barbarian_F.C.,2,0
189,Q27735740,Andrew Makalio,Andrew Makalio,https://en.wikipedia.org/wiki/Andrew_Makalio,international,2022,all blacks xv,/wiki/All_Blacks_XV,1,0
190,Q27735775,George Bridge,George Bridge,https://en.wikipedia.org/wiki/George_Bridge,senior_club,2016-2022,canterbury,/wiki/Canterbury_(National_Provincial_Championship),43,110
191,Q27735775,George Bridge,George Bridge,https://en.wikipedia.org/wiki/George_Bridge,senior_club,2017-2022,crusaders,/wiki/Crusaders_(rugby_union),83,185
192,Q27735775,George Bridge,George Bridge,https://en.wikipedia.org/wiki/George_Bridge,senior_club,2022-,montpellier,/wiki/Montpellier_H%C3%A9rault_Rugby,36,45
193,Q27735775,George Bridge,George Bridge,https://en.wikipedia.org/wiki/George_Bridge,international,2015,new zealand u20,/wiki/New_Zealand_national_under-20_rugby_union_team,3,5
194,Q27735775,George Bridge,George Bridge,https://en.wikipedia.org/wiki/George_Bridge,international,2017,barbarians,/wiki/Barbarian_F.C.,2,15
195,Q27735775,George Bridge,George Bridge,https://en.wikipedia.org/wiki/George_Bridge,international,2018-2021,new zealand,/wiki/New_Zealand_national_under-20_rugby_union_team,19,60
196,Q27735912,Reece Marshall,Reece Marshall,https://en.wikipedia.org/wiki/Reece_Marshall,senior_club,2013-,northampton saints,/wiki/Northampton_Saints,58,40
197,Q27735912,Reece Marshall,Reece Marshall,https://en.wikipedia.org/wiki/Reece_Marshall,senior_club,2013-2014,→coventry,/wiki/Coventry_R.F.C.,2,0
198,Q27735912,Reece Marshall,Reece Marshall,https://en.wikipedia.org/wiki/Reece_Marshall,senior_club,2014,→old albanians,/wiki/Old_Albanian_RFC,6,0
199,Q27735912,Reece Marshall,Reece Marshall,https://en.wikipedia.org/wiki/Reece_Marshall,senior_club,2014,→moseley,/wiki/Moseley_Rugby_Club,6,10
200,Q27735912,Reece Marshall,Reece Marshall,https://en.wikipedia.org/wiki/Reece_Marshall,senior_club,2016,→nottingham,/wiki/Nottingham_Rugby_Football_Club,1,0
201,Q27736150,Oliver Jager,Oliver Jager,https://en.wikipedia.org/wiki/Oli_Jager,senior_club,2016-2023,canterbury,/wiki/Canterbury_Rugby_Football_Union,27,5
202,Q27736150,Oliver Jager,Oliver Jager,https://en.wikipedia.org/wiki/Oli_Jager,senior_club,2017-2023,crusaders,/wiki/Crusaders_(rugby_union),51,20
203,Q27736150,Oliver Jager,Oliver Jager,https://en.wikipedia.org/wiki/Oli_Jager,senior_club,2023-,munster,/wiki/Munster_Rugby,27,0
204,Q27736150,Oliver Jager,Oliver Jager,https://en.wikipedia.org/wiki/Oli_Jager,international,2013,ireland u18 schools,/wiki/Ireland_national_schoolboy_rugby_union_team,0,0
205,Q27736150,Oliver Jager,Oliver Jager,https://en.wikipedia.org/wiki/Oli_Jager,international,2017,new zealand barbarians,/wiki/New_Zealand_Barbarians,1,0
206,Q27736150,Oliver Jager,Oliver Jager,https://en.wikipedia.org/wiki/Oli_Jager,international,2024-,ireland,/wiki/Ireland_national_schoolboy_rugby_union_team,1,0
207,Q27736150,Oliver Jager,Oliver Jager,https://en.wikipedia.org/wiki/Oli_Jager,international,2025-,ireland a,/wiki/Ireland_Wolfhounds,1,0
208,Q27736159,Jonathan van der Schyff,Jonathan van der Schyff,https://en.wikipedia.org/wiki/Jonathan_van_der_Schyff,senior_club,2004-05,glasgow warriors,/wiki/Glasgow_Warriors,2,0
209,Q27736159,Jonathan van der Schyff,Jonathan van der Schyff,https://en.wikipedia.org/wiki/Jonathan_van_der_Schyff,senior_club,2006-07,pumas,/wiki/Pumas_(Currie_Cup),15,5
210,Q27736159,Jonathan van der Schyff,Jonathan van der Schyff,https://en.wikipedia.org/wiki/Jonathan_van_der_Schyff,international,-,south africa u19,/w/index.php?title=South_Africa_national_under-19_rugby_union_team&action=edit&redlink=1,0,0
211,Q27736199,Reed Prinsep,Reed Prinsep,https://en.wikipedia.org/wiki/Reed_Prinsep,senior_club,2014-,canterbury,/wiki/Canterbury_(National_Provincial_Championship),75,30
212,Q27736199,Reed Prinsep,Reed Prinsep,https://en.wikipedia.org/wiki/Reed_Prinsep,senior_club,2016,crusaders,/wiki/Crusaders_(rugby_union),1,0
213,Q27736199,Reed Prinsep,Reed Prinsep,https://en.wikipedia.org/wiki/Reed_Prinsep,senior_club,2017-,hurricanes,/wiki/Hurricanes_(rugby_union),73,30
214,Q27736199,Reed Prinsep,Reed Prinsep,https://en.wikipedia.org/wiki/Reed_Prinsep,international,2016-2022,māori all blacks,/wiki/M%C4%81ori_All_Blacks,10,0
215,Q27736226,Peter Umaga-Jensen,Peter Umaga-Jensen,https://en.wikipedia.org/wiki/Peter_Umaga-Jensen,senior_club,2016-,wellington,/wiki/Wellington_(National_Provincial_Championship),43,65
216,Q27736226,Peter Umaga-Jensen,Peter Umaga-Jensen,https://en.wikipedia.org/wiki/Peter_Umaga-Jensen,senior_club,2018-,hurricanes,/wiki/Hurricanes_(rugby_union),32,45
217,Q27736226,Peter Umaga-Jensen,Peter Umaga-Jensen,https://en.wikipedia.org/wiki/Peter_Umaga-Jensen,international,2016,new zealand u20,/wiki/New_Zealand_national_under-20_rugby_union_team,2,5
218,Q27736226,Peter Umaga-Jensen,Peter Umaga-Jensen,https://en.wikipedia.org/wiki/Peter_Umaga-Jensen,international,2020,north island,/wiki/North_Island_rugby_union_team,1,0
219,Q27736226,Peter Umaga-Jensen,Peter Umaga-Jensen,https://en.wikipedia.org/wiki/Peter_Umaga-Jensen,international,2020,new zealand,/wiki/New_Zealand_national_under-20_rugby_union_team,1,0
220,Q27736861,Kylem O'Donnell,Kylem O'Donnell,https://en.wikipedia.org/wiki/Kylem_O%27Donnell,senior_club,2009-2012,taranaki,/wiki/Taranaki_(National_Provincial_Championship),8,0
221,Q27736861,Kylem O'Donnell,Kylem O'Donnell,https://en.wikipedia.org/wiki/Kylem_O%27Donnell,senior_club,2013,waikato,/wiki/Waikato_(National_Provincial_Championship),8,0
222,Q27736861,Kylem O'Donnell,Kylem O'Donnell,https://en.wikipedia.org/wiki/Kylem_O%27Donnell,senior_club,2015-2017,taranaki,/wiki/Taranaki_(National_Provincial_Championship),25,15
223,Q27736861,Kylem O'Donnell,Kylem O'Donnell,https://en.wikipedia.org/wiki/Kylem_O%27Donnell,senior_club,2017,hurricanes,/wiki/Hurricanes_(rugby_union),0,0
224,Q27736861,Kylem O'Donnell,Kylem O'Donnell,https://en.wikipedia.org/wiki/Kylem_O%27Donnell,senior_club,2018-,waikato,/wiki/Waikato_(National_Provincial_Championship),4,5
225,Q27736861,Kylem O'Donnell,Kylem O'Donnell,https://en.wikipedia.org/wiki/Kylem_O%27Donnell,international,2011-13,all blacks sevens,/wiki/New_Zealand_national_rugby_sevens_team,5,17
226,Q27736887,Jackson Garden-Bachop,Jackson Garden-Bachop,https://en.wikipedia.org/wiki/Jackson_Garden-Bachop,senior_club,2013-,wellington,/wiki/Wellington_(National_Provincial_Championship),100,694
227,Q27736887,Jackson Garden-Bachop,Jackson Garden-Bachop,https://en.wikipedia.org/wiki/Jackson_Garden-Bachop,senior_club,2017,rebels,/wiki/Melbourne_Rebels,13,16
228,Q27736887,Jackson Garden-Bachop,Jackson Garden-Bachop,https://en.wikipedia.org/wiki/Jackson_Garden-Bachop,senior_club,2018-2023,hurricanes,/wiki/Hurricanes_(rugby_union),31,61
229,Q27736887,Jackson Garden-Bachop,Jackson Garden-Bachop,https://en.wikipedia.org/wiki/Jackson_Garden-Bachop,senior_club,2023-,ca brive,/wiki/Club_athl%C3%A9tique_Brive_Corr%C3%A8ze_Limousin,0,0
230,Q27736887,Jackson Garden-Bachop,Jackson Garden-Bachop,https://en.wikipedia.org/wiki/Jackson_Garden-Bachop,senior_club,2025-,moana pasifika,/wiki/Moana_Pasifika,1,0
231,Q27736887,Jackson Garden-Bachop,Jackson Garden-Bachop,https://en.wikipedia.org/wiki/Jackson_Garden-Bachop,international,2014,new zealand u20,/wiki/New_Zealand_national_under-20_rugby_union_team,2,10
232,Q27736887,Jackson Garden-Bachop,Jackson Garden-Bachop,https://en.wikipedia.org/wiki/Jackson_Garden-Bachop,international,2017,māori all blacks,/wiki/M%C4%81ori_All_Blacks,2,10
233,Q107504658,Whalley Stranach,Whalley Stranach,https://en.wikipedia.org/wiki/Whalley_Stranach,international,1910,combined british,/wiki/British_and_Irish_Lions,1,0
234,Q27736895,Whetu Douglas,Whetu Douglas,https://en.wikipedia.org/wiki/Whetu_Douglas,senior_club,2013-2016,waikato,/wiki/Waikato_(National_Provincial_Championship),36,40
235,Q27736895,Whetu Douglas,Whetu Douglas,https://en.wikipedia.org/wiki/Whetu_Douglas,senior_club,2017-21,crusaders,/wiki/Crusaders_(rugby_union),39,35
236,Q27736895,Whetu Douglas,Whetu Douglas,https://en.wikipedia.org/wiki/Whetu_Douglas,senior_club,2017-2018,benetton,/wiki/Benetton_Rugby,13,0
237,Q27736895,Whetu Douglas,Whetu Douglas,https://en.wikipedia.org/wiki/Whetu_Douglas,senior_club,2018-2020,canterbury,/wiki/Canterbury_(National_Provincial_Championship),22,5
238,Q27736895,Whetu Douglas,Whetu Douglas,https://en.wikipedia.org/wiki/Whetu_Douglas,senior_club,2021,bay of plenty,/wiki/Bay_of_Plenty_(National_Provincial_Championship),3,0
239,Q27736895,Whetu Douglas,Whetu Douglas,https://en.wikipedia.org/wiki/Whetu_Douglas,senior_club,2022-2023,green rockets,/wiki/Green_Rockets_Tokatsu,0,0
240,Q27736895,Whetu Douglas,Whetu Douglas,https://en.wikipedia.org/wiki/Whetu_Douglas,senior_club,2023-,secom rugguts,/wiki/Secom_Rugguts,0,0
241,Q27736895,Whetu Douglas,Whetu Douglas,https://en.wikipedia.org/wiki/Whetu_Douglas,international,2016-,māori all blacks,/wiki/M%C4%81ori_All_Blacks,7,5
242,Q27736905,Marcel Renata,Marcel Renata,https://en.wikipedia.org/wiki/Marcel_Renata,senior_club,2015-,auckland,"/wiki/Auckland,_New_Zealand",53,15
243,Q27736905,Marcel Renata,Marcel Renata,https://en.wikipedia.org/wiki/Marcel_Renata,senior_club,2018,hurricanes,/wiki/Hurricanes_(rugby_union),2,0
244,Q27736905,Marcel Renata,Marcel Renata,https://en.wikipedia.org/wiki/Marcel_Renata,senior_club,2019-,blues,/wiki/Blues_(Super_Rugby),28,5
245,Q27736905,Marcel Renata,Marcel Renata,https://en.wikipedia.org/wiki/Marcel_Renata,international,2015-2022,māori all blacks,/wiki/M%C4%81ori_All_Blacks,15,0
246,Q27736905,Marcel Renata,Marcel Renata,https://en.wikipedia.org/wiki/Marcel_Renata,international,2017,new zealand barbarians,/wiki/New_Zealand_Barbarians,1,0
247,Q27744495,Tom Crumbie,Tom Crumbie,https://en.wikipedia.org/wiki/Tom_Crumbie,senior_club,1892-97,leicester tigers,/wiki/Leicester_Tigers,3,0
248,Q27755475,Duke Krishnan,Duke Krishnan,https://en.wikipedia.org/wiki/Dinesvaran_Krishnan,senior_club,2013-2018,yamaha júbilo,/wiki/Yamaha_J%C3%BAbilo,67,50
249,Q27755475,Duke Krishnan,Duke Krishnan,https://en.wikipedia.org/wiki/Dinesvaran_Krishnan,senior_club,2020-2023,hino red dolphins,/wiki/Hino_Red_Dolphins,9,5
250,Q27756958,Masalosalo Tutaia,Masalosalo Tutaia,https://en.wikipedia.org/wiki/Masalosalo_Tutaia,international,2017,samoa,/wiki/Samoa_national_rugby_union_team,1,0
251,Q107506658,Alex Samuel,Alex Samuel,https://en.wikipedia.org/wiki/Alex_Samuel_(rugby_union),senior_club,2020-,glasgow warriors,/wiki/Glasgow_Warriors,15,0
252,Q107506658,Alex Samuel,Alex Samuel,https://en.wikipedia.org/wiki/Alex_Samuel_(rugby_union),senior_club,2020-21,stirling wolves,/wiki/Stirling_Wolves,0,0
253,Q107506658,Alex Samuel,Alex Samuel,https://en.wikipedia.org/wiki/Alex_Samuel_(rugby_union),senior_club,2021-,ayrshire bulls,/wiki/Ayrshire_Bulls,0,0
254,Q107506658,Alex Samuel,Alex Samuel,https://en.wikipedia.org/wiki/Alex_Samuel_(rugby_union),international,2021,scotland u20,/wiki/Scotland_national_under-20_rugby_union_team,0,0
255,Q107506658,Alex Samuel,Alex Samuel,https://en.wikipedia.org/wiki/Alex_Samuel_(rugby_union),international,2024,scotland,/wiki/Scotland_national_under-20_rugby_union_team,1,0
256,Q27757535,Louis Dupichot,Louis Dupichot,https://en.wikipedia.org/wiki/Louis_Dupichot,senior_club,2013-,racing 92,/wiki/Racing_92,79,130
257,Q27757535,Louis Dupichot,Louis Dupichot,https://en.wikipedia.org/wiki/Louis_Dupichot,senior_club,2016-2017,→section paloise(loan),,20,20
258,Q27757690,Jale Vatubua,Jale Vatubua,https://en.wikipedia.org/wiki/Jale_Vatubua,senior_club,2009-10,waikato,/wiki/Waikato_Rugby_Union,2,0
259,Q27757690,Jale Vatubua,Jale Vatubua,https://en.wikipedia.org/wiki/Jale_Vatubua,senior_club,2010-12,melbourne rebels,/wiki/Melbourne_Rebels,8,0
260,Q27757690,Jale Vatubua,Jale Vatubua,https://en.wikipedia.org/wiki/Jale_Vatubua,senior_club,2012-,pau,/wiki/Section_Paloise,182,110
261,Q27757690,Jale Vatubua,Jale Vatubua,https://en.wikipedia.org/wiki/Jale_Vatubua,international,2017-present,fiji,/wiki/Fiji,15,15
262,Q27757707,Thibault Daubagna,Thibault Daubagna,https://en.wikipedia.org/wiki/Thibault_Daubagna,amateur,1999-2013,pau,/wiki/Section_Paloise,0,0
263,Q27757707,Thibault Daubagna,Thibault Daubagna,https://en.wikipedia.org/wiki/Thibault_Daubagna,senior_club,2013-,pau,/wiki/Section_Paloise,230,282
264,Q27757707,Thibault Daubagna,Thibault Daubagna,https://en.wikipedia.org/wiki/Thibault_Daubagna,international,2014,france u20,/wiki/France_national_under-20_rugby_union_team,2,12
265,Q27757707,Thibault Daubagna,Thibault Daubagna,https://en.wikipedia.org/wiki/Thibault_Daubagna,international,2018,french barbarians,/wiki/Barbarian_Rugby_Club,1,5
266,Q27758739,Johan Bensalla,Johan Bensalla,https://en.wikipedia.org/wiki/Johan_Bensalla,amateur,2009-2015,as vauréenne,/w/index.php?title=Amicale_sportive_vaur%C3%A9enne&action=edit&redlink=1,63,67
267,Q27758739,Johan Bensalla,Johan Bensalla,https://en.wikipedia.org/wiki/Johan_Bensalla,amateur,2015-2018,lombez sc,/w/index.php?title=Lombez_Samatan_club&action=edit&redlink=1,54,150
268,Q27758739,Johan Bensalla,Johan Bensalla,https://en.wikipedia.org/wiki/Johan_Bensalla,amateur,2018-present,avenir valencien,/wiki/Avenir_Valencien,6,31
269,Q27758739,Johan Bensalla,Johan Bensalla,https://en.wikipedia.org/wiki/Johan_Bensalla,international,2015-present,algeria,/wiki/Algeria_national_rugby_union_team,7,59
270,Q2777809,David Pocock,David Pocock,https://en.wikipedia.org/wiki/David_Pocock,senior_club,2016−2020,panasonic wild knights,/wiki/Panasonic_Wild_Knights,21,15
271,Q2777809,David Pocock,David Pocock,https://en.wikipedia.org/wiki/David_Pocock,international,2008-2019,australia,/wiki/Australian_Capital_Territory,83,45
272,Q2779131,Danie Gerber,Danie Gerber,https://en.wikipedia.org/wiki/Danie_Gerber,senior_club,-,western province,/wiki/Western_Province_(rugby_team),40,0
273,Q2779131,Danie Gerber,Danie Gerber,https://en.wikipedia.org/wiki/Danie_Gerber,senior_club,-,free state,/wiki/Free_State_Cheetahs,24,0
274,Q2779131,Danie Gerber,Danie Gerber,https://en.wikipedia.org/wiki/Danie_Gerber,international,1980-1992,south africa,/wiki/Union_of_South_Africa,24,82
275,Q27804591,Murray McCallum,Murray McCallum,https://en.wikipedia.org/wiki/Murray_McCallum,senior_club,2016-2021,edinburgh rugby,/wiki/Edinburgh_Rugby,63,20
276,Q27804591,Murray McCallum,Murray McCallum,https://en.wikipedia.org/wiki/Murray_McCallum,senior_club,2021,glasgow warriors,/wiki/Glasgow_Warriors,4,0
277,Q27804591,Murray McCallum,Murray McCallum,https://en.wikipedia.org/wiki/Murray_McCallum,senior_club,2022,worcester warriors,/wiki/Worcester_Warriors,18,0
278,Q27804591,Murray McCallum,Murray McCallum,https://en.wikipedia.org/wiki/Murray_McCallum,senior_club,2023,us montauban,/wiki/US_Montauban,0,0
279,Q27804591,Murray McCallum,Murray McCallum,https://en.wikipedia.org/wiki/Murray_McCallum,senior_club,2023,edinburgh rugby,/wiki/Edinburgh_Rugby,2,5
280,Q27804591,Murray McCallum,Murray McCallum,https://en.wikipedia.org/wiki/Murray_McCallum,senior_club,2023,→glasgow warriors 'a',/wiki/Glasgow_Warriors,1,0
281,Q27804591,Murray McCallum,Murray McCallum,https://en.wikipedia.org/wiki/Murray_McCallum,senior_club,2023-,newcastle falcons,/wiki/Newcastle_Falcons,0,0
282,Q27804591,Murray McCallum,Murray McCallum,https://en.wikipedia.org/wiki/Murray_McCallum,international,2015-2016,scotland u20,/wiki/Scotland_national_under-20_rugby_union_team,18,25
283,Q27804591,Murray McCallum,Murray McCallum,https://en.wikipedia.org/wiki/Murray_McCallum,international,2018,scotland,/wiki/Scotland,3,0
